word,label,x,y
vaoshoitum,0,48.8858374962,10.4100654278
meeletum,0,10.305331432100001,-13.6053147259
mainekam,0,-33.3517635479,-1.3822152743
hoolsam,0,-8.7962102535,0.7121527356999999
sümmeetrilisem,0,56.7434595789,-12.560354977200001
haruldasem,0,3.626586302,-7.1966791766
ülevam,0,2.9273452804000004,3.2371200653
jõuetum,0,45.2244028648,-13.269920391400001
vastuvõtlikum,0,2.0284062824,9.6351708367
masendavam,0,-6.35835298,-5.6659854526
sirgem,0,7.508782285700001,-0.0411574315
ilgem,0,-30.4046863795,-1.2138069382
lohakam,0,27.6018103208,-3.8054715958
mitmetähenduslikum,0,25.3811563773,10.5875952729
harilikum,0,-43.0616852247,0.1454798735
pikem,0,18.507253586199997,1.6905538793
rämedam,0,-19.1829421255,10.2058630454
segasem,0,38.5815202487,-12.1009065928
kompetentsem,0,-10.6865614812,7.5943456691
pahasem,0,54.382166294399994,-7.5508249705
isoleeritum,0,3.9882965411,-6.1776308291
kuulsam,0,-29.541789224099997,-2.6392078808000003
fantastilisem,0,-18.847462503800003,-3.4838613373
sagedasem,0,-26.6042627248,0.0076694452
usutavam,0,9.1164685494,4.9749267449
meeleheitlikum,0,-8.085855661,-5.9604833829
hirmuäratavam,0,21.3941731817,-13.666890784400001
usaldavam,0,3.3766305234,-3.5001735096
avaram,0,44.1619359114,9.748443374199999
ambivalentsem,0,27.3288293689,-17.017665553
rahumeelsem,0,-7.8888513036,5.8225498375
abivalmim,0,17.1549774593,7.0420887584
etem,0,12.7180715223,6.6605359155
tootlikum,0,-2.4466997357,9.32132657
mõtlemisvõimelisem,0,17.8180554495,-2.6801777608
innukam,0,-19.1822517515,-0.6168545081
ambitsioonikam,0,7.7111556845,1.8337081018
pikaajalisem,0,-15.3482134625,0.918220906
ideaalsem,0,-37.6023988874,1.0084439853
magedam,0,9.4073684161,9.8104427752
märgatavam,0,-0.7726889819,-8.861925406000001
tasakaalukam,0,35.4809606021,15.163511664400001
lugejasõbralikum,0,28.661769366799998,-5.718317943
ratsionaalsem,0,-21.2560319929,5.439726799500001
musikaalsem,0,-16.4300644418,7.491458480499999
tänulikum,0,0.6612409049,-12.845136976600001
murelikum,0,31.7604106028,-7.5992136834
koormavam,0,9.6059856861,-6.793459450399999
ruumikam,0,44.469540245,5.7854781566
ökonoomsem,0,-10.5989186565,4.1262421164999985
hallim,0,29.2412156963,4.8570863926
käepärasem,0,-16.8984030999,2.9029986746
praktilisem,0,3.2483785975,12.420020593
möödapääsmatum,0,4.3364452464999985,-11.0483095529
vastumeelsem,0,-5.9993750343,0.4910890566
müütilisem,0,22.832179902100002,-21.0983897709
argumenteeritum,0,53.626610086999996,-4.9935342071
kontsentreeritum,0,27.714126982800003,-7.5657731107
meelepärasem,0,-28.3544381859,-1.4831280441
järeleandlikum,0,58.007127422399996,-12.6085165891
subjektiivsem,0,15.8159198365,-7.8205570509000015
talumatum,0,18.8248082344,-18.2518403557
korrumpeerunum,0,-32.230234965,0.3856505503
destruktiivsem,0,55.6015012345,-6.5772771828
toitumiskõlblikum,0,48.5669979297,-3.4453823372000003
teoreetilisem,0,42.2644334408,5.794505679199999
hingelähedasem,0,-36.8536893387,-0.1527528884
kahjulikum,0,5.0806165817,4.1414844503
väljapaistvam,0,-41.4905986755,-0.7084274523
kiiskavam,0,54.948830092899996,-27.387311085
nauditavam,0,0.8695922567000001,2.5406215735
normaalsem,0,-4.9962343932,7.5582169634
erudeeritum,0,2.0498225417,-2.2621220229
umbsem,0,29.6839344439,5.7555445518
must-valgem,0,21.0761482912,-18.051960576099997
šokeerivam,0,-15.0706936312,-9.1961194165
kuulekam,0,16.262051227,-9.3049562697
väledam,0,12.8460043078,-0.30230831
valvsam,0,37.5580851117,1.7015776641999998
lapsikum,0,18.1048587101,18.1349699535
mõistetamatum,0,30.0247586469,-8.4915492247
interaktiivsem,0,14.4654729469,14.3083678079
prominentsem,0,-33.221691868899995,3.3017790104
õrnem,0,-3.9521103922,11.7745539302
huvipakkuvam,0,-19.9918321168,-0.8979487993
tasuvam,0,18.2268780272,9.9573781286
idüllilisem,0,33.7608006058,3.0476574426
naturalistlikum,0,52.6632918581,-4.6936961047
jõukohasem,0,18.463701283,3.26313421
süsteemsem,0,25.8482691145,-5.5706229377
edasiviivam,0,2.2852670078,-2.3263820438
otstarbekam,0,-38.5614888665,3.3054503867
kaubanduslikum,0,-4.7540676036,15.3703756525
tõe-näolisem,0,-9.0520410161,14.260899761800001
sinisem,0,46.4660315462,-10.890162628199999
vanem,0,4.6510077754,3.5422972278
fragmenteeritum,0,58.577437293,-25.782284299
nägusam,0,7.4645507817,4.0199911217
mobiilsem,0,20.3257926224,16.6805049608
hakkajam,0,3.0853316833,12.6859797676
viljakam,0,-19.5814341515,3.7114355059
solvavam,0,-38.4553947133,7.2279001478
särtsakam,0,27.846276289400002,6.5249642065
leebem,0,39.7762325079,1.2492252054
distantseeritum,0,51.0557748008,-4.3881706232
eraklikum,0,54.9721893511,-20.8313696335
mõrum,0,42.8868501553,-17.3287833714
agressiivsem,0,35.5469709669,0.5042492107
arglikum,0,-9.4726311013,-2.4769861758
kommertslikum,0,24.6749844643,-7.1118577725
veenvam,0,7.0937951635,2.3524829581
laugem,0,53.2187251461,-5.0627342302
sensatsioonilisem,0,-2.8941112596,-4.7626374715
võõram,0,34.9905726554,-4.0892272510000005
shikim,0,23.871740129099997,25.355061546199998
kaitstum,0,-25.120299433499998,-1.5457117281
tähendusrikkam,0,25.9023529346,14.368880978900002
kirglikum,0,-2.3191748125,3.3998869218
kuumaverelisem,0,30.7723273897,-15.870502931099999
põhilisem,0,-45.2309616295,-0.1342592976
peadpööritavam,0,22.7619030208,-18.118910578199998
ulmelisem,0,-0.4278035612,-6.1201256471
ägedam,0,-3.2915122586,-3.9895993245
mütoloogilisem,0,50.48384722350001,-4.2175917851
taisem,0,17.774868526,-2.6675808241
lojaalsem,0,-23.6566676806,-4.6685262894
analüütilisem,0,54.11210173510001,-8.6342091176
ebamajanduslikum,0,57.9332795368,-36.0007188536
tõrjuvam,0,32.2405293258,-3.6509826339
mõõdukam,0,43.9377466026,-1.8244349072
tähelepanelikum,0,34.3775249874,-5.028566726499999
napisõnalisem,0,45.1261791691,-21.0695634371
poeetilisem,0,13.2099743084,-9.795680020499999
distsiplineeritum,0,12.677142519,11.7793166772
pingelisem,0,9.9938580826,-6.917313922000001
pingsam,0,4.2478177917,-9.5256898967
haiguskindlam,0,32.307696884,-6.0171524679
leidlikum,0,4.3020214127999985,0.9051792038
siledam,0,27.019044694899996,-1.5351987151
nüansseeritum,0,59.052332380600006,27.5103378779
vanameelsem,0,2.4947532113,-2.3711610651
töötavam,0,0.531482744,-1.5559964586
südantlõhestavam,0,5.3181098508,-15.1895358093
rahamahukam,0,15.079306071300001,-12.6177329824
väikesem,0,39.9165114596,15.8553319212
laastavam,0,-27.380985459,-4.530592295
ebamäärasem,0,30.7208613369,-5.8406107626
koormatum,0,-41.5842530776,-0.0260352954
diferentseeritum,0,51.558028076899994,-4.699392946600001
tänuväärsem,0,-20.594216231,-1.5011103597
kujundlikum,0,1.9058627229,-2.0476478889
julgem,0,6.193813788200001,2.9022482565
säästlikum,0,-4.6987850447,-2.1177399738
korpulentsem,0,52.5880682234,-4.5859240951
leplikum,0,40.1331028795,14.2073367304
närvilisem,0,36.7536375583,-2.8008979705000003
armetum,0,-16.155325029100002,-7.1215206983
elutervem,0,24.493176470300003,16.7195802524
igavam,0,10.7040634803,13.4038689309
pinnapealsem,0,17.3548284751,-6.9249905826
isikukesksem,0,58.8422262925,-29.5279626232
üldistatum,0,31.5758704091,-4.5241290783
peenem,0,22.281765527199997,6.3388850054
ebameeldivam,0,-25.194383789899998,-0.4784560891
mitmekesisem,0,26.842291313,12.102285356300001
lähedam,0,3.6880704319,-0.5159504806
kihvtim,0,8.3399862336,17.4534753652
selgepiirilisem,0,-25.58483349,-0.7912680754000001
ahvatlevam,0,16.4048659598,3.162854958
idiootlikum,0,-16.6843448586,-2.4677555721
käsitöönduslikum,0,50.406527900600004,-4.1330496507999985
kurjakuulutavam,0,44.6044315398,-27.8536663528
pöörasem,0,-1.1974929042,-5.4474411513
reaalsem,0,4.3457365719,8.5661864107
kodusem,0,34.4465280503,-3.433761444
heitlikum,0,37.3621965316,-11.9496363763
vastikum,0,-15.5391439641,2.2404924027
külluslikum,0,3.9700784351,-10.6459128552
kõveram,0,22.5249401101,-18.7312516428
varmam,0,-14.438195041300002,24.9977388207
kõikehõlmavam,0,55.5806866907,-12.231452801700001
värvirikkam,0,60.7630844928,51.436561551400004
mitmeplaanilisem,0,56.3981375022,-5.6450048923
kõhetum,0,0.4896152976,-1.5415456611000002
töökindlam,0,0.4792470169,2.6530197793
tsentraliseeritum,0,21.2191092061,-8.1102692525
reeglipärasem,0,20.0908515672,-3.4353857247
kafkalikum,0,20.1342940444,-5.2802409162
tusasem,0,55.7759075514,-21.7264278954
vigasem,0,30.4161603478,-11.8259414993
drastilisem,0,-6.1962967219000005,-13.9039935596
adekvaatsem,0,-18.616675978900002,7.114380746799999
markantsem,0,-38.3669313772,-0.9154963122
väiksem,0,27.2067096877,3.2711647663
reljeefsem,0,33.0739085134,6.2566592011
teretulnum,0,-31.5419149473,-0.2614091349
väärtuslikum,0,-23.2402592318,3.57736384
maskuliinsem,0,29.9471135252,-16.6246596437
ühesem,0,54.3486255546,-16.100847311400006
madalam,0,13.9028260371,-1.030717077
läbitöötatum,0,21.8088819139,-18.8567539715
konventsionaalsem,0,19.607118862100002,-3.5514436467
üksikasjalisem,0,55.2338816313,13.8178565253
väljaarendatum,0,22.085930545500002,-8.5324048624
palavam,0,-19.148400056099998,-4.5193423446
kallim,0,7.9088079224,3.284184106
produktiivsem,0,-19.2484652504,3.4844055637
ekstravagantsem,0,-25.719278392399996,-5.602538493200001
haritum,0,13.7881927681,13.617492651900001
kurvastavam,0,-14.933279241700001,-1.6915681143
staatilisem,0,30.8128147944,1.0702843505
kibestunum,0,-4.7889837594,14.6163476499
edutum,0,3.6609846355,-3.3905827068
kesksem,0,-10.831470617599999,-5.0415809024
jalasõbralikum,0,-7.022600740700001,-1.90389271
inspireerivam,0,-12.3190101648,7.5028477413
kainem,0,13.4161151119,2.8529320915
toimekam,0,-7.0975259038,-6.0717102366
häbematum,0,-28.7669565421,-4.8387460962
sakilisem,0,55.5089052424,-12.649968290699999
olemuslikum,0,-19.3844949574,3.9506852002
ausam,0,-9.570952475599999,8.2851351633
humaansem,0,12.6016404012,20.9937170422
võimsam,0,8.5627939789,2.4992278265
rikkalikum,0,16.750439951500002,2.9843515279000004
aeglasem,0,32.7264252166,1.3769338416
ajaloolisem,0,2.4444805997,-3.321365323
eklektilisem,0,-1.0106500461,5.9437122163
väsitavam,0,-18.7077403593,1.0803340069
tagasihoidlikum,0,31.4961596225,-1.4390846707
köitvam,0,5.4319301961,-4.4183881518
gigantsem,0,56.364739559300006,-20.8884821346
suurejoonelisem,0,9.238217154900001,-10.2628367231
arenenum,0,-11.2018842998,9.9113214901
vasakradikaalsem,0,26.206296711300002,55.0697734979
soosivam,0,-9.0319753844,-1.1799164898
jämedam,0,-10.704033984,-1.3516419172999998
teravmeelsem,0,32.5478249499,5.9114377596
koloriitsem,0,-23.0597538979,18.618822374
ahistavam,0,11.738690914300001,-10.4322866189
piinarikkam,0,-6.3986653167,18.1217959505
aktiivsem,0,-1.744083435,1.6909503462
menukam,0,-26.513179413699998,-4.6155593019
pimedam,0,-13.3271381029,-4.551713277
autoritaarsem,0,45.881809782,-15.0990106527
tasasem,0,7.0470097054,-2.6160615208
sõjakam,0,17.0367807002,0.0372257437
pikemaajalisem,0,7.9512788853,-3.0673203486
helgem,0,3.7672603027,2.1139335918
katkendlikum,0,56.7974550115,-27.6598232346
nähtavam,0,-16.1808252485,-1.6211386069
suletum,0,-23.448846661599998,13.6663703821
stiilipuhtam,0,-33.8367024687,10.645176815700001
domineerivam,0,-7.2405308327,3.9284527118
harjumuspärasem,0,-6.1672539178,6.8860070509
udusem,0,25.7903692848,-10.4965491809
kaalukam,0,1.3999918541,1.7942367713
nadim,0,14.1265855758,-1.6783918091
punakam,0,53.7641496421,-5.6082961152
kaitsetum,0,-21.831007282199998,0.9013664526
pilvisem,0,-3.2269199967,-1.8807214279
häbelikum,0,-18.60352454,-1.9186149317
phtlikum,0,48.4788833264,-3.4437476179
kandvam,0,-15.014752133699998,2.0790116992
häbiväärsem,0,-12.737385008599999,-0.1588743924
valusam,0,-10.8762836343,4.2457484906
sitem,0,-10.2198475737,-0.1833997052
töisem,0,8.7852485419,-7.661772039500001
pahaendelisem,0,43.5591452933,29.5011005754
teisejärgulisem,0,52.4349849481,-5.6117921284
troostitum,0,20.3897324168,0.1815802717
rõhuvam,0,39.5705026819,-12.4590785421
kriminogeensem,0,-38.0745413373,-0.1565597923
objektiivsem,0,-4.731960889100001,3.4213688286000004
tumedanahalisem,0,51.5579469129,-4.4819824321
paranoilisem,0,17.3521452923,-15.3820232106
lamedam,0,9.6845972915,-3.1653220863
kuldsem,0,-37.7116935629,-0.2187659224
kasumlikum,0,-18.4428334281,2.3604405299
otsesem,0,-41.7751665271,1.8596614143
armutum,0,1.4904641587,-1.7290088827
liigutavam,0,-36.6079178154,8.594810815
õdusam,0,56.674003014200004,23.708667410100002
põhimõttelisem,0,-8.642423704199999,6.898122537100001
minevam,0,-45.4592223166,0.2452652433
erakorralisem,0,53.750841111599996,-4.9148262706
sõnaosavam,0,29.8815075552,18.3947408246
verevaesem,0,-15.1785496312,-1.0329660224
homogeensem,0,24.590001202899998,2.513472922
põhjendamatum,0,38.0652091877,-32.6457171436
vääram,0,-37.8406707599,-4.2822799739
vaheldusrikkam,0,41.3615818017,7.354120104400001
kosutavam,0,27.066937299699998,21.5588004583
avalam,0,21.8724864704,10.858229424000001
liberaalsem,0,16.5239942519,2.8357731615
vapustavam,0,-29.034159486700002,0.4027126375
krõbedam,0,11.919111535899999,-8.4079730227
priskem,0,18.1111323654,2.3416782551
sygavam,0,53.261941149399995,-6.5799927663
niiskem,0,40.8894510412,-0.5884537381
seksikam,0,-26.6301684156,1.0669590834
hoomamatum,0,59.742055231,53.5116250155
tõelähedasem,0,18.6310579351,-3.1604978504
kasimatum,0,-22.122787935300003,-1.0921283675
lämmatavam,0,56.9516338585,-13.528244700999998
ebademokraatlikum,0,30.580824760100004,-26.3067001312
kiduram,0,37.0666542163,-11.8787683798
rahvalähedasem,0,-28.184241459699997,-0.4624408886
lahkem,0,32.1407416952,2.0652752154
legendaarsem,0,-18.3180924667,-9.0777318627
esteetilisem,0,23.8823919881,40.7459108794
komplekssem,0,43.197646419399994,26.0777038055
absoluutsem,0,-6.1548015529,-2.4584515185
valgem,0,29.3240474314,5.628398847000001
totaalsem,0,39.8720755663,6.3225834858
ebaotstarbekam,0,-34.8498271087,-0.4581222083
kultuursem,0,16.018527088,26.2691311023
eemaletõukavam,0,4.7291110882,-12.7048000555
eksistentsiaalsem,0,32.0473213058,-3.2031629964
tungivam,0,-3.2792323301,-7.9256127131
motiveeritum,0,12.1707151578,3.3021905494
keskkonnaohtlikum,0,25.008371742199998,-4.0568012123
kibedam,0,-32.4644696485,1.4311902973
lähem,0,-19.3535640991,0.9283590802
sandim,0,7.675792960700001,-6.6139804658
järsem,0,6.481053023099999,-7.900253706799999
skeptilisem,0,16.783146962300002,2.3988726342
edevam,0,-13.272060039500001,5.728391720399999
loomingulisem,0,6.0073449115,9.0657609927
kindlameelsem,0,-16.645746536199994,7.3705853459
nutikam,0,-0.6522703402000001,0.0653664761
peenekoelisem,0,28.714935141999998,-3.9636777701
orgaanilisem,0,-5.5144354510000015,15.6360244107
kehvem,0,12.0315433437,2.2068578076
soodsam,0,-2.6086734452,0.3460189937
mahukam,0,0.3296199278,0.0347074933
üllatuslikum,0,-22.954793958099998,-6.3876756283
loetavam,0,-31.5791628313,0.538104927
lüürilisem,0,-7.3276215024,-1.8698483959
erandlikum,0,-20.094669936099997,-1.5582739674
umbmäärasem,0,55.0506519583,-7.2011322799
ettearvamatum,0,3.2195759065,-7.3242743901
loovam,0,30.603584538299998,17.9108706201
progressiivsem,0,-21.0169985815,3.7585618564
punasem,0,33.618454035999996,-9.970993727
ebatervislikum,0,59.170997418,-36.2710815609
lakoonilisem,0,23.7844552302,-13.9257877225
pehmem,0,41.3572704802,2.4151079394
kapriissem,0,2.7518542316000003,-2.3650340241
karjuvam,0,-34.1273645531,-0.7413707335999999
truum,0,-43.775435618,0.2371857114
ebaõnnestunum,0,-33.5284112792,-1.0938875398
jäävam,0,-5.4016013165,15.861385728399998
kidakeelsem,0,34.542525329,-7.224223555599999
luksuslikum,0,-12.7358595157,4.7460377559
mitmeharulisem,0,54.1351210575,-6.2319647738
ulatuslikum,0,14.429581847,1.2710003909999998
irratsionaalsem,0,56.9068287275,-2.7706969172000004
uudsem,0,-25.2182402612,6.878259653200001
kirkam,0,0.0999361051,0.4282455916
inimväärsem,0,52.518982136800005,10.1394059048
iidsem,0,-27.2650153121,-1.1640613166
austusväärsem,0,-15.0948777806,-1.0521006894
valulisem,0,-3.9349048662,-2.0864069043
fataalsem,0,59.653999794799994,37.835918913200004
pressisõbralikum,0,-43.258834647700006,3.6739324132
magusam,0,-24.365632833499998,-1.0768418182
puritaanlikum,0,12.9149691645,-3.0366289324
küünilisem,0,7.7554287177,-5.8082303441
mõjusam,0,-4.1333000281,8.6284449626
tihedam,0,16.3437094152,-4.1509596810000025
strateegilisem,0,-27.3132972555,5.3254262363
trööstitum,0,35.8660521696,-6.6128472996
malbem,0,-16.1519248016,7.4064306713
nilbem,0,-21.7751883664,-2.3315621478
jõukam,0,-0.5359154893,5.1014113291
rafineeritum,0,42.0285658983,2.7147950351
mõtlikum,0,41.913861151199995,-4.7191222299
allasurutum,0,56.1491608752,24.1596335946
vaevalisem,0,29.9214287508,-3.6575940924
mürarikkam,0,-8.2415858731,-1.368627258
äärmuslikum,0,-20.356518543,-4.3822259321
süütum,0,-14.5627814913,8.553161960499999
ebatasasem,0,27.4060636579,-4.3454589662
ebatavalisem,0,-8.1279771435,-4.5132919557
harjumatum,0,-27.7495647356,-0.6269518054
erakordsem,0,17.7665806632,-26.1912628648
hommikusem,0,48.459275834799996,-3.4382592994
naiselikum,0,-1.1714386653,-1.731469631
radikaalsem,0,11.5891717848,-6.1181468271
isikupärasem,0,9.2177773944,-6.2550515735
mornim,0,28.854676272,-8.1031541618
soojem,0,-3.9056066624,-0.0536219206
tõesem,0,13.887449619100002,26.319364449899997
teisem,0,53.8986560576,1.851796084
apoliitilisem,0,19.199622918299998,-3.1785797484
autokraatsem,0,53.783201603900004,-9.6768258069
lootusrikkam,0,-2.3391364031,2.099585207
ebareaalsem,0,26.395298762600003,-5.5007392628
ekspressiivsem,0,-6.252821591900001,-4.5346428494
aupaklikum,0,-13.261352390199999,-1.9301945195
mugavam,0,12.347579957799999,12.6384499796
ekstreemsem,0,-4.1783628643,-1.9232149029
ebatraditsioonilisem,0,11.706467896600001,-2.7530382318
kaastundlikum,0,13.6643181436,-5.8129326214
vihmasem,0,0.0710054639,-6.8393891647
naiivsem,0,21.4468119952,-10.931225917999999
võimendatum,0,33.5871154491,-38.180574172600004
mõttekam,0,-7.135469754500001,12.1085426351
kõlavam,0,4.0976879045,-3.7908523996
vettpidavam,0,-1.9486460152,-7.7480647209
auahnem,0,-0.3671233677,-8.3889612765
optimaalsem,0,-43.4780115204,-0.2726633432
kõrgelennulisem,0,37.947675831,-4.7113721301
nurgelisem,0,32.5928572121,-3.8559291842
spetsiifilisem,0,34.781993483499996,4.1766654171
suursugusem,0,-1.5377146872,10.337698104400001
kurikuulsam,0,-40.7009603077,-2.9248399393
maalähedasem,0,37.5005444566,4.9023679639
füüsilisem,0,15.925351205,32.4298975846
spontaansem,0,29.3577605427,18.2969903571
üllatavam,0,-17.118171042,-8.4583510886
joodavam,0,-23.466482819699998,-0.5887871085
reipam,0,57.1249242522,28.2453719571
läbikaalutum,0,53.6562388189,-5.654577453200001
rahulolematum,0,-21.4295406534,-3.2826538333
kunstilisem,0,10.9716509831,-4.8839284627
hajameelsem,0,25.323206618,8.390297071
inetum,0,-11.717149758800002,-2.5992356003
korrastatum,0,32.5932468512,-4.0296869482
nõmedam,0,-23.346256159,1.3562510804
turvalisem,0,4.4072754986,3.8798795787
materiaalsem,0,55.75406229319999,5.1220165776
detailsem,0,43.682876673900005,-4.0209486746
vaenulikum,0,4.4297680833,-7.2190232624
kaasaegsem,0,-21.2571573659,3.5003961827
stabiilsem,0,13.8457115393,3.0904492923
suutlikum,0,-33.8115551895,-0.1876765108
paiksem,0,34.866532798200005,-5.4709495382
vabam,0,40.480018504499995,11.122712956400001
pilvitum,0,21.537183546799998,-4.3596504056
heldem,0,-5.1063779451,0.4295861763
kõledam,0,17.5718818535,-12.021377754300001
informatiivsem,0,24.7369980496,13.608930098499998
euroskeptilisem,0,-21.1820294975,-3.9562285513
emotsionaalsem,0,5.1826931867,6.755146814400001
vastupidavam,0,-6.1058385287,6.2399660514
rikkam,0,-1.4079600464,5.2976657288
kõhedam,0,37.793771098200004,5.5837393498
maksujõulisem,0,-2.2959396422,-2.4387961525
tuntavam,0,-12.8017873991,0.0140589281
pastelsem,0,54.7058329419,-5.8118843335
kategoorilisem,0,34.3844622558,-21.2556642642
ühtsem,0,35.2581663181,6.1104018953
massiivsem,0,16.0703212079,1.8824377842
lahjem,0,32.2000978756,-0.0432344458
usinam,0,-31.117313756199998,2.9683893936000003
perspektiivikam,0,-27.2213510854,1.5198448689
inimnäolisem,0,59.629028627299995,8.3170112185
põlisem,0,29.314490660100002,8.4634961432
kenam,0,11.6853616306,15.2368238743
tuhmim,0,41.115563942399994,3.3577508438
võikam,0,-10.078746644,-2.5767809571
riigitruum,0,-33.3203112655,-0.2744311089
kurjem,0,-3.6400013576,-0.4263230957
passiivsem,0,14.4509340756,-8.9356577549
tänapäevasem,0,9.6493213859,3.8627976134
otsustavam,0,-29.8803633327,-3.2338591129000003
aristokraatlikum,0,-4.9743330784,15.4339243852
nõtkem,0,59.5762618032,47.119412390600004
lahtisem,0,21.3666047214,15.698474811099999
kogukam,0,24.0846698492,-4.6807765465
maitsvam,0,-16.2730181357,9.1619955423
mehisem,0,20.3819191438,4.2519595431
perspektiivsem,0,-29.792843826,8.2013461058
õhulisem,0,31.8786922587,10.6513080391
kirevam,0,37.7326788521,10.308711899299999
tüsedam,0,31.2540434716,0.8998453820000001
nüansirikkam,0,24.1837459819,-3.6766712536
vaatemängulisem,0,6.088737742999999,22.2341706628
soliidsem,0,9.5626988839,5.3910925448
äkilisem,0,9.456658662899999,-2.8330618065
läbipaistmatum,0,19.45261265,-26.685054990999998
nobedam,0,10.942027584000002,-3.5278048629
hüplevam,0,57.3493050557,22.54019972610001
ametlikum,0,26.4465656272,3.5893439498000004
jõudsam,0,45.4488862775,-15.4887956682
kristlikum,0,-33.9552156768,-0.1546181168
kohusetundlikum,0,-10.0655401831,-1.577879422
leigem,0,46.2208557815,0.23967173670000005
osavam,0,-2.9498739519,-0.7062883417
eluohtlikum,0,16.2818532332,-9.718177297999999
glamuursem,0,14.2303434334,4.1805542873000014
elastsem,0,52.762870274499996,-13.5663290491
kõhnem,0,31.553636905799998,-3.4684374039
sentimentaalsem,0,31.436650270799998,-3.4190245688
soolasem,0,40.1149014864,-7.3676038736
isikupäratum,0,54.4856072543,-10.4083324912
kobedam,0,29.3433192581,3.4049944949
kiirem,0,13.700956833800001,1.2292382623
müstilisem,0,8.4744961717,-2.0306401143
laiahaardelisem,0,25.7146044197,8.5508867797
imelikum,0,-17.8550943811,-4.9783353256
enam,0,57.971009764899996,24.6883424943
näotum,0,-11.8681430781,-4.6051150129
väljendunum,0,13.155295216199999,-11.4546431244
sõidetavam,0,-23.548258036700002,-0.5907725258
sümboolsem,0,41.5376298716,-30.4667902944
üldisem,0,-5.7661608475,1.0998172598
ohustatum,0,-42.4829966379,2.3367393502
ärevusttekitavam,0,11.728863871,-4.6609973625
bravuursem,0,26.0433237329,-2.8088461799
trendikam,0,9.6240551757,1.6599429103
vasturääkivam,0,31.0815947583,-19.0356044907
ilmekam,0,-20.417202282999998,-2.6522740314
lugupeetum,0,-20.8051410093,7.0357829188
riskialtim,0,-18.7359169107,-1.3346315494
petlikum,0,-12.090918193399999,-12.247033758099999
üritavam,0,49.891249601300004,-3.9932058617
tuimem,0,0.6815028837,0.2028279921
dramaatilisem,0,-6.127471448300001,-3.6474404287
väetim,0,-23.9324740621,-1.9256874028
päikesepaistelisem,0,-20.5126384069,8.1494889581
lapsesõbralikum,0,-34.9459357947,-0.4155223363
puudulikum,0,1.7433322996,-2.1129419038
künklikum,0,51.9066879868,-7.1189285538
rohkearvulisem,0,-21.821927671799997,10.1667421595
piiratum,0,46.6594083407,-1.1907318017
läänelikum,0,-3.0309692092,4.4042008629
lugupidavam,0,19.6348858537,-3.4559994184
armulisem,0,-15.399887247799999,-0.9263907548
üldsõnalisem,0,13.4999570761,-5.8106926065
demokraatlikum,0,-10.789105901500001,4.2557364517
paradoksaalsem,0,-28.9226882851,-7.183226527
ilmsem,0,10.3755293257,-7.133641858200001
ohutum,0,10.1176154388,11.6544650402
parem,0,4.7103238607,4.4037179181
üksmeelsem,0,27.0835541492,13.982838806099998
neutraalsem,0,-11.352672238399999,-0.2107366747
pingutavam,0,57.9650618187,23.374427973400003
ohvriterohkem,0,-33.245214975900005,-3.538621997
atleetlikum,0,14.266275305,-4.4008596648000005
novaatorlikum,0,13.912587865699999,-12.0812667794
kahjutum,0,-13.715374023299999,-1.9295748464
kõhklevam,0,13.3520548704,6.0222333339
kurioossem,0,-21.848496719499998,-9.8810070554
tõrksam,0,17.9687458535,-14.9429035831
tõenäosem,0,-25.2304442615,4.4379398935
mitmekülgsem,0,16.19963651,8.6431792996
tervem,0,17.3526482899,20.8571151591
vastutulelikum,0,42.716825141,17.6809628583
eespoolsem,0,40.8551095315,21.6145036052
roosakam,0,0.5962631291,-1.5748918636000002
ebaturvalisem,0,-25.0286975798,-1.1008646913
kvalifitseeritum,0,5.6711826709,2.4338160283000003
tajutavam,0,17.3311365188,-30.4657899757
mõnusam,0,9.630967095,13.5716723899
ettenägelikum,0,4.0207428341,15.4173668724
operatiivsem,0,-3.6803776061,-3.4585137428
sallimatum,0,-18.8718729196,-3.8848806013
korruptiivsem,0,-25.4412702068,-1.0107437889
tundmatum,0,12.0687021897,-4.5559527706
grotesksem,0,19.9312798801,-16.3847958745
peidetum,0,-3.6581367835,-1.8012060372
haledam,0,7.1442895051,-8.0895931699
sensuaalsem,0,-5.249151803999999,-11.3189312825
ahtam,0,48.9807037224,-6.4641720556
kergeusklikum,0,4.9720883642,19.366724983
koolitatum,0,2.9101596849,-2.6717302936
räpasem,0,-18.199101881500003,0.4996714476
avatum,0,34.6099622546,10.1315633433
troopilisem,0,52.676753817299996,-5.1030797637
koomilisem,0,7.412295921799999,-9.5127801419
elulisem,0,18.7439409517,9.5082296478
hulljulgem,0,0.2851731404,-11.930534716199999
lapselikum,0,56.5833474553,39.4373631804
järjekindlam,0,-18.6126774218,-4.972868081100001
mitmekihilisem,0,40.788867067199995,14.5262196364
teatraliseeritum,0,26.2483690963,-3.3319582948
südamlikum,0,-23.4931203121,11.1494008171
nõrgem,0,8.2584028845,2.262734296
varasem,0,21.5344505429,-5.8552001982
tähtsusetum,0,-7.460461450299999,-1.9321089443
vaesem,0,0.3823172899,0.2735147005
eripärasem,0,-9.8803813363,-9.8734814751
kergem,0,28.7500919477,16.4183226305
isekam,0,31.8193212784,14.7370197424
kõmulisem,0,-34.392961785,-2.975567464
olulisem,0,-17.2527556473,0.8069449555
